Payment Allowance Limits for Medicare Part B Drugs,,,,,,,,,,
,,,,,,,,,,
"Effective April 1, 2024 through June 30, 2024",,,,,,,,,,
,,,,,,,,,,
Note 1: Payment allowance limits subject to the ASP methodology are based on 4Q23 ASP data.,,,,,,,,,,
Note 2: The absence or presence of a HCPCS code and the payment allowance limits in this table does not indicate whether Medicare covers a drug.  These determinations shall be made by the local Medicare contractor processing the claim.,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
HCPCS Code,Short Description,HCPCS Code Dosage,Payment Limit,Co-insurance Percentage,Vaccine AWP%,Vaccine Limit,Blood AWP%,Blood limit,Clotting Factor,Notes
J9350,"Inj mosunetuzumab-axgb, 1 mg",1 MG,629.147,20.000,,,,,,
J9351,Topotecan injection,0.1 MG,1.169,20.000,,,,,,
J9352,Injection trabectedin 0.1mg,0.1 MG,338.386,20.000,,,,,,
J9353,"Inj. margetuximab-cmkb, 5 mg",5 MG,47.036,20.000,,,,,,
J9354,"Inj, ado-trastuzumab emt 1mg",1 MG,38.438,20.000,,,,,,
J9355,Inj trastuzumab excl biosimi,10 MG,80.048,20.000,,,,,,
J9356,"Inj. herceptin hylecta, 10mg",10 MG,65.929,20.000,,,,,,
J9357,Valrubicin injection,200 MG,1347.685,20.000,,,,,,
J9358,Inj fam-trastu deru-nxki 1mg,1 MG,27.268,20.000,,,,,,
J9359,Inj lon tesirin-lpyl 0.075mg,0.075 MG,200.493,20.000,,,,,,
J9360,Vinblastine sulfate inj,1 MG,5.023,20.000,,,,,,
J9370,Vincristine sulfate 1 mg inj,1 MG,7.914,20.000,,,,,,
J9380,Inj teclistamab cqyv 0.5 mg,0.5 MG,30.762,20.000,,,,,,
J9381,Inj teplizumab mzwv 5 mcg,5 MCG,36.380,20.000,,,,,,
J9390,Vinorelbine tartrate inj,10 MG,8.499,20.000,,,,,,
J9394,"Inj, fulvestrant (fresenius)",25 MG,5.286,20.000,,,,,,
J9395,"Injection, fulvestrant",25 MG,8.169,20.000,,,,,,
J9400,"Inj, ziv-aflibercept, 1mg",1 MG,6.682,20.000,,,,,,
P9041,"Albumin (human),5%, 50ml",50 ML,10.615,20.000,,,95,10.615,,
P9045,"Albumin (human), 5%, 250 ml",250 ML,53.077,20.000,,,95,53.077,,
P9046,"Albumin (human), 25%, 20 ml",20 ML,21.231,20.000,,,95,21.231,,
P9047,"Albumin (human), 25%, 50ml",50 ML,53.077,20.000,,,95,53.077,,
Q0138,"Ferumoxytol, non-esrd",1 MG,0.394,20.000,,,,,,
Q0139,"Ferumoxytol, esrd use",1 MG,0.394,20.000,,,,,,
Q0162,Ondansetron oral,1 MG,0.017,20.000,,,,,,
Q0167,Dronabinol 2.5mg oral,2.5 MG,0.842,20.000,,,,,,
Q2041,Axicabtagene ciloleucel car+,UP TO 200 MILLION CAR T CELLS,459381.446,20.000,,,,,,
Q2042,Tisagenlecleucel car-pos t,up to 600 million CAR-positive viable T cells,518240.680,19.310,,,,,,Inflation-adjusted coinsurance
Q2043,Sipuleucel-t auto cd54+,Per infusion (minimum 50 million cells),55453.567,20.000,,,,,,
Q0249,Tocilizumab for COVID-19,1 MG,6.572,0.000,95,6.572,,,,See COVID-19 vaccine pricing webpage for payment effective dates
Q2050,Doxorubicin inj 10mg,10 MG,114.936,20.000,,,,,,
Q2053,Brexucabtagene car pos t,UP TO 200 MILLION AUTOLOGOUS ANTI-CD19 CAR POSITIVE VIABLE T CELLS,449440.000,20.000,,,,,,
Q2054,Lisocabtagene mara car pos t,"Up to 110 million CAR-positive viable T cells, per therapeutic dose",474060.620,20.000,,,,,,
Q2055,Idecabtagene vicleucel car,UP TO 460 MILLION AUTOLOGOUS ANTI-BCMA CAR-POSITIVE VIABLE T CELLS,484690.300,20.000,,,,,,
Q2056,Ciltacabtagene car-pos t,up to 100 million autologous b-cell maturation antigen (bcma) directed car-positive t cells,507495.551,20.000,,,,,,
Q3027,Inj beta interferon im 1 mcg,1 MCG,54.280,20.000,,,,,,
Q4074,Iloprost non-comp unit dose,UP TO 20 MCG,146.892,20.000,,,,,,
Q4081,"Epoetin alfa, 100 units esrd",100 UNITS,0.827,20.000,,,,,,
Q4101,Apligraf,1 SQ CM,30.620,20.000,,,,,,
Q4102,Oasis wound matrix,1 SQ CM,12.417,20.000,,,,,,
Q4103,Oasis burn matrix,1 SQ CM,12.561,20.000,,,,,,
Q4104,Integra bmwd,1 SQ CM,48.875,20.000,,,,,,
Q4105,Integra drt or omnigraft,1 SQ CM,24.599,20.000,,,,,,
Q4108,Integra matrix,1 SQ CM,49.681,20.000,,,,,,
Q4111,Gammagraft,1 SQ CM,7.216,20.000,,,,,,
Q4114,Integra flowable wound matri,1 CC,1497.923,20.000,,,,,,
Q4118,Matristem micromatrix,1 MG,2.561,20.000,,,,,,
Q4121,Theraskin,1 SQ CM,46.134,20.000,,,,,,
Q4124,Oasis tri-layer wound matrix,1 SQ CM,8.968,20.000,,,,,,
Q4126,Memoderm/derma/tranz/integup,1 SQ CM,89.110,20.000,,,,,,
Q4128,Flexhd/allopatchhd/sq cm,1 SQ CM,30.689,20.000,,,,,,
Q4132,"Grafix core, grafixpl core",1 SQ CM,110.441,20.000,,,,,,
Q4133,Grafix stravix prime pl sqcm,1 SQ CM,143.226,20.000,,,,,,
Q4137,Amnioexcel biodexcel 1sq cm,1 SQ CM,104.907,20.000,,,,,,
Q4141,"Alloskin ac, 1 cm",1 SQ CM,41.351,20.000,,,,,,
Q4143,"Repriza, 1cm",1 SQ CM,29.149,20.000,,,,,,
Q4147,Architect ecm px fx 1 sq cm,1 SQ CM,147.222,20.000,,,,,,
Q4150,Allowrap ds or dry 1 sq cm,1 SQ CM,78.273,20.000,,,,,,
Q4151,"Amnioband, guardian 1 sq cm",1 SQ CM,132.875,20.000,,,,,,
Q4152,Dermapure 1 square cm,1 SQ CM,44.903,20.000,,,,,,
Q4153,"Dermavest, plurivest sq cm",1 SQ CM,125.556,20.000,,,,,,
Q4154,Biovance 1 square cm,1 SQ CM,155.454,20.000,,,,,,
Q4159,Affinity1 square cm,1 SQ CM,309.578,20.000,,,,,,
Q4160,Nushield 1 square cm,1 SQ CM,94.918,20.000,,,,,,
Q4163,"Woundex, bioskin, per sq cm",1 SQ CM,171.450,20.000,,,,,,
Q4164,"Helicoll, per square cm",1 SQ CM,1571.962,20.000,,,,,,
Q4166,"Cytal, per square centimeter",1 SQ CM,19.205,20.000,,,,,,
Q4168,"Amnioband, 1 mg",1 MG,17.052,20.000,,,,,,Added April 2024
Q4170,"Cygnus, per sq cm",1 SQ CM,56.733,20.000,,,,,,
Q4171,"Interfyl, 1 mg",1 MG,11.527,20.000,,,,,,
Q4173,Palingen or palingen xplus,1 SQ CM,394.057,20.000,,,,,,
Q4175,Miroderm,1 SQ CM,65.511,20.000,,,,,,
Q4178,"Floweramniopatch, per sq cm",1 SQ CM,74.470,20.000,,,,,,
Q4180,"Revita, per sq cm",1 SQ CM,372.656,20.000,,,,,,
Q4184,Cellesta or duo per sq cm,1 SQ CM,624.340,20.000,,,,,,Added April 2024
Q4186,Epifix 1 sq cm,1 SQ CM,153.452,20.000,,,,,,
Q4187,Epicord 1 sq cm,1 SQ CM,248.371,20.000,,,,,,
Q4188,Amnioarmor 1 sq cm,1 SQ CM,637.632,20.000,,,,,,Added April 2024
Q4190,Artacent ac 1 sq cm,1 SQ CM,320.381,20.000,,,,,,
Q4191,Restorigin 1 sq cm,1 SQ CM,1537.000,20.000,,,,,,
Q4196,Puraply am 1 sq cm,1 SQ CM,104.163,20.000,,,,,,
Q4197,Puraply xt 1 sq cm,1 SQ CM,121.626,20.000,,,,,,
Q4199,"Cygnus matrix, per sq cm",1 SQ CM,317.637,20.000,,,,,,
Q4203,"Derma-gide, 1 sq cm",1 SQ CM,300.181,20.000,,,,,,
Q4205,Membrane graft or wrap sq cm,1 SQ CM,1248.213,20.000,,,,,,
Q4210,Axolotl graf dualgraf sq cm,1 SQ CM,848.000,20.000,,,,,,
Q4217,Woundfix biowound plus xplus,1 SQ CM,525.180,20.000,,,,,,
Q4221,Amniowrap2 per sq cm,1 SQ CM,1696.000,20.000,,,,,,
Q4222,"Progenamatrix, per sq cm",1 SQ CM,115.289,20.000,,,,,,
Q4231,"Corplex p, per cc",1 CC,1528.704,20.000,,,,,,
Q4232,"Corplex, per sq cm",1 SQ CM,150.813,20.000,,,,,,
Q4235,Amniorepair or altiply sq cm,1 SQ CM,149.772,20.000,,,,,,
Q4236,Carepatch per sq cm,1 SQ CM,601.070,20.000,,,,,,
Q4238,"Derm-maxx, per sq cm",1 SQ CM,1346.790,20.000,,,,,,
Q4246,"Coretext or protext, per cc",1 CC,2968.000,20.000,,,,,,
Q4247,"Amniotext patch, per sq cm",1 SQ CM,530.000,20.000,,,,,,
Q4248,Dermacyte amn mem allo sq cm,1 SQ CM,1083.874,20.000,,,,,,
Q4252,"Vendaje, per square centimet",1 SQ CM,127.454,20.000,,,,,,
Q4253,Zenith amniotic membrane psc,1 SQ CM,244.100,20.000,,,,,,
Q4258,"Enverse, per sq cm",1 SQ CM,71.332,20.000,,,,,,
Q4259,Celera per sq cm,1 SQ CM,1007.000,20.000,,,,,,Added April 2024
Q4262,"Dual layer impax, per sq cm",1 SQ CM,631.059,20.000,,,,,,
Q4263,"Surgraft tl, per sq cm",1 SQ CM,1004.130,20.000,,,,,,
Q4267,Neostim dl per sq cm,1 SQ CM,874.500,20.000,,,,,,
Q4271,Complete ft per sq cm,1 SQ CM,1749.000,20.000,,,,,,Added April 2024
Q4278,"Epieffect, per sq cm",1 SQ CM,406.362,20.000,,,,,,
Q4281,Barrera slor dl per sq cm,1 SQ CM,884.667,20.000,,,,,,Added April 2024
Q4282,Cygnus dual per sq cm,1 SQ CM,875.190,20.000,,,,,,
Q4283,"Biovance tri or 3l, sq cm",1 SQ CM,1297.537,20.000,,,,,,Added April 2024
Q4310,"Procenta, per 100 mg ",100 MG,3409.596,20.000,,,,,,Added April 2024
Q5101,"Injection, zarxio",1 MCG,0.423,20.000,,,,,,8% of reference add-on applied
Q5103,"Injection, inflectra",10 MG,11.092,20.000,,,,,,8% of reference add-on applied
Q5104,"Injection, renflexis",10 MG,30.579,20.000,,,,,,8% of reference add-on applied
Q5105,Inj retacrit esrd on dialysi,100 UNITS,0.751,20.000,,,,,,8% of reference add-on applied
Q5106,Inj retacrit non-esrd use,1000 UNITS,7.511,20.000,,,,,,8% of reference add-on applied
Q5107,Inj mvasi 10 mg,10 MG,26.750,20.000,,,,,,8% of reference add-on applied
Q5108,"Injection, fulphila",0.5 MG,164.037,20.000,,,,,,
Q5110,Nivestym,1 MCG,0.285,20.000,,,,,,8% of reference add-on applied
Q5111,"Injection, udenyca 0.5 mg",0.5 MG,135.486,20.000,,,,,,
Q5112,Inj ontruzant 10 mg,10 MG,34.057,20.000,,,,,,8% of reference add-on applied
Q5113,Inj herzuma 10 mg,10 MG,55.797,20.000,,,,,,8% of reference add-on applied
Q5114,Inj ogivri 10 mg,10 MG,62.618,20.000,,,,,,8% of reference add-on applied
Q5115,Inj truxima 10 mg,10 MG,30.980,20.000,,,,,,8% of reference add-on applied
Q5116,"Inj., trazimera, 10 mg",10 MG,12.765,20.000,,,,,,8% of reference add-on applied
Q5117,"Inj., kanjinti, 10 mg",10 MG,17.681,20.000,,,,,,8% of reference add-on applied
Q5118,"Inj., zirabev, 10 mg",10 MG,20.755,20.000,,,,,,8% of reference add-on applied
Q5119,"Inj ruxience, 10 mg",10 MG,20.275,20.000,,,,,,8% of reference add-on applied
Q5121,"Inj. avsola, 10 mg",10 MG,24.373,20.000,,,,,,8% of reference add-on applied
Q5122,"Inj, nyvepria",0.5 MG,65.506,20.000,,,,,,8% of reference add-on applied
Q5123,"Inj. riabni, 10 mg",10 MG,41.418,20.000,,,,,,8% of reference add-on applied
Q5124,"Inj. byooviz, 0.1 mg",0.1 MG,175.058,20.000,,,,,,8% of reference add-on applied
Q5125,"Inj, releuko 1 mcg",1 MCG,0.526,20.000,,,,,,8% of reference add-on applied
Q5126,Inj alymsys 10 mg,10 MG,58.811,20.000,,,,,,8% of reference add-on applied
Q5127,"Inj, stimufend, 0.5 mg",0.5 MG,344.101,20.000,,,,,,
Q5128,"Inj, cimerli, 0.1 mg",0.1 MG,256.167,20.000,,,,,,
Q5129,"Inj, vegzelma, 10 mg",10 MG,69.268,20.000,,,,,,8% of reference add-on applied
Q5130,"Inj, fylnetra, 0.5 mg",0.5 MG,201.315,20.000,,,,,,
Q9950,Inj sulf hexa lipid microsph,1 ML,18.938,20.000,,,,,,
Q9956,"Inj octafluoropropane mic,ml",1 ML,44.479,20.000,,,,,,
Q9957,"Inj perflutren lip micros,ml",1 ML,44.479,20.000,,,,,,
Q9958,"Hocm <=149 mg/ml iodine, 1ml",1 ML,0.074,20.000,,,,,,
Q9963,"Hocm 350-399mg/ml iodine,1ml",1 ML,0.217,20.000,,,,,,
Q9965,"Locm 100-199mg/ml iodine,1ml",1 ML,1.016,20.000,,,,,,
Q9966,"Locm 200-299mg/ml iodine,1ml",1 ML,0.388,20.000,,,,,,
Q9967,"Locm 300-399mg/ml iodine,1ml",1 ML,0.137,20.000,,,,,,
Q9991,Buprenorph xr 100 mg or less,Less than or equal to 100 MG,1874.902,20.000,,,,,,
Q9992,Buprenorphine xr over 100 mg,Greater than 100 MG,1874.902,20.000,,,,,,
